code,name,industry,market,ticker
3121,マーチャント・バンカーズ,サービス業,スタンダード,3121.T
3123,サイボー,繊維製品,スタンダード,3123.T
3131,シンデン・ハイテックス,卸売業,スタンダード,3131.T
3132,マクニカホールディングス,卸売業,プライム,3132.T
3133,海帆,小売業,グロース,3133.T
3134,Ｈａｍｅｅ,小売業,スタンダード,3134.T
3135,マーケットエンタープライズ,小売業,スタンダード,3135.T
3137,ファンデリー,小売業,スタンダード,3137.T
3138,富士山マガジンサービス,小売業,スタンダード,3138.T
3139,ラクト・ジャパン,卸売業,プライム,3139.T
3140,ＢＲＵＮＯ,卸売業,グロース,3140.T
3143,オーウイル,卸売業,スタンダード,3143.T
3148,クリエイトＳＤホールディングス,小売業,プライム,3148.T
3150,グリムス,電気・ガス業,プライム,3150.T
3151,バイタルケーエスケー・ホールディングス,卸売業,プライム,3151.T
3153,八洲電機,卸売業,プライム,3153.T
3154,メディアスホールディングス,卸売業,プライム,3154.T
3156,レスター,卸売業,プライム,3156.T
3157,ジオリーブグループ,卸売業,スタンダード,3157.T
3159,丸善ＣＨＩホールディングス,小売業,スタンダード,3159.T
3160,大光,卸売業,スタンダード,3160.T
3161,アゼアス,卸売業,スタンダード,3161.T
3166,ＯＣＨＩホールディングス,卸売業,スタンダード,3166.T
3167,ＴＯＫＡＩホールディングス,卸売業,プライム,3167.T
3168,ＭＥＲＦ,卸売業,スタンダード,3168.T
3169,ミサワ,小売業,スタンダード,3169.T
3172,ティーライフ,小売業,スタンダード,3172.T
3173,Ｃｏｍｉｎｉｘ,卸売業,スタンダード,3173.T
3174,ハピネス・アンド・ディ,小売業,スタンダード,3174.T
3175,エー・ピーホールディングス,小売業,スタンダード,3175.T
3176,三洋貿易,卸売業,プライム,3176.T
3177,ありがとうサービス,小売業,スタンダード,3177.T
3178,チムニー,小売業,スタンダード,3178.T
3179,シュッピン,小売業,プライム,3179.T
3180,ビューティガレージ,卸売業,プライム,3180.T
3181,買取王国,小売業,スタンダード,3181.T
3182,オイシックス・ラ・大地,小売業,プライム,3182.T
3183,ウイン・パートナーズ,卸売業,プライム,3183.T
3184,ＩＣＤＡホールディングス,小売業,スタンダード,3184.T
3185,夢展望,小売業,グロース,3185.T
3186,ネクステージ,小売業,プライム,3186.T
3187,ミラタップ,小売業,グロース,3187.T
3189,ＡＮＡＰホールディングス,小売業,スタンダード,3189.T
3190,ホットマン,小売業,スタンダード,3190.T
3191,ジョイフル本田,小売業,プライム,3191.T
3192,白鳩,小売業,スタンダード,3192.T
3193,エターナルホスピタリティグループ,小売業,プライム,3193.T
3195,ジェネレーションパス,小売業,スタンダード,3195.T
3196,ホットランドホールディングス,小売業,プライム,3196.T
3197,すかいらーくホールディングス,小売業,プライム,3197.T
3198,ＳＦＰホールディングス,小売業,プライム,3198.T
3199,綿半ホールディングス,小売業,プライム,3199.T
319A,技術承継機構,金属製品,グロース,319A.T
3201,日本毛織,繊維製品,プライム,3201.T
3202,ダイトウボウ,繊維製品,スタンダード,3202.T
3204,トーア紡コーポレーション,繊維製品,スタンダード,3204.T
3205,ダイドーリミテッド,繊維製品,スタンダード,3205.T
3221,ヨシックスホールディングス,小売業,プライム,3221.T
3222,ユナイテッド・スーパーマーケット・ホールディングス,小売業,スタンダード,3222.T
3223,エスエルディー,小売業,スタンダード,3223.T
3224,ゼネラル・オイスター,小売業,グロース,3224.T
3231,野村不動産ホールディングス,不動産業,プライム,3231.T
3232,三重交通グループホールディングス,不動産業,プライム,3232.T
3236,プロパスト,不動産業,スタンダード,3236.T
3237,イントランス,不動産業,グロース,3237.T
3238,セントラル総合開発,不動産業,スタンダード,3238.T
323A,フライヤー,情報・通信業,グロース,323A.T
3241,ウィル,不動産業,スタンダード,3241.T
3242,アーバネットコーポレーション,不動産業,スタンダード,3242.T
3245,ディア・ライフ,不動産業,プライム,3245.T
3246,コーセーアールイー,不動産業,スタンダード,3246.T
3248,アールエイジ,不動産業,スタンダード,3248.T
324A,ブッキングリゾート,サービス業,グロース,324A.T
3252,地主,不動産業,プライム,3252.T
325A,ＴＥＮＴＩＡＬ,繊維製品,グロース,325A.T
3261,グランディーズ,不動産業,グロース,3261.T
3266,ファンドクリエーショングループ,不動産業,スタンダード,3266.T
3267,フィル・カンパニー,建設業,スタンダード,3267.T
3271,ＴＨＥグローバル社,不動産業,スタンダード,3271.T
3276,ＪＰＭＣ,不動産業,プライム,3276.T
3277,サンセイランディック,不動産業,スタンダード,3277.T
3280,エストラスト,不動産業,スタンダード,3280.T
3284,フージャースホールディングス,不動産業,プライム,3284.T
3286,トラストホールディングス,不動産業,スタンダード,3286.T
3288,オープンハウスグループ,不動産業,プライム,3288.T
3289,東急不動産ホールディングス,不動産業,プライム,3289.T
